Access Date;Access Time;Modify Date;Modify Time;Create Date;Create Time;Permissions;UID;Username;GID;Groupname;Size;File
10/10/2014;09:55:45.0000000000;10/10/2014;09:55:45.0000000000;03/05/2015;22:38:24.7338147530;755;0;root;0;root;94032;/sbin/wpa_cli
05/03/2012;09:42:29.0000000000;05/03/2012;09:42:29.0000000000;03/05/2015;22:38:24.5778147470;755;0;root;0;root;35352;/sbin/iwlist
02/13/2013;17:23:41.0000000000;02/13/2013;17:23:41.0000000000;03/05/2015;22:38:24.4378147420;755;0;root;0;root;5576;/sbin/alsa
02/09/2021;19:11:50.9924405140;03/05/2015;22:38:24.6138147480;03/05/2015;22:38:24.6138147480;777;0;root;0;root;8;/sbin/mkfs.vfat
02/09/2021;19:11:07.7584519990;04/11/2014;17:58:45.0000000000;03/05/2015;22:46:12.1978324360;755;0;root;0;root;193512;/sbin/initctl
02/09/2021;19:11:07.6504519990;03/05/2015;22:38:24.6498147500;03/05/2015;22:38:24.6498147500;777;0;root;0;root;9;/sbin/modprobe
02/09/2021;19:11:50.9924405140;03/05/2015;22:38:24.5258147450;03/05/2015;22:38:24.5258147450;777;0;root;0;root;8;/sbin/dosfslabel
02/09/2021;19:11:09.1064519990;07/18/2014;05:46:51.0000000000;03/05/2015;22:38:24.7058147520;755;0;root;0;root;104728;/sbin/telinit
02/09/2021;19:11:50.9924405140;03/05/2015;22:38:24.5618147470;03/05/2015;22:38:24.5618147470;777;0;root;0;root;6;/sbin/halt
01/08/2014;17:31:59.0000000000;01/08/2014;17:31:59.0000000000;03/05/2015;22:38:24.5698147470;755;0;root;0;root;7016;/sbin/iptables-apply
03/18/2014;08:54:37.0000000000;03/18/2014;08:54:37.0000000000;03/05/2015;22:38:24.6138147480;755;0;root;0;root;27608;/sbin/mkfs.fat
02/09/2021;19:11:07.9544519990;03/05/2015;22:38:24.5618147470;03/05/2015;22:38:24.5618147470;777;0;root;0;root;4;/sbin/ifquery
05/03/2012;09:42:29.0000000000;05/03/2012;09:42:29.0000000000;03/05/2015;22:38:24.5778147470;755;0;root;0;root;14720;/sbin/iwevent
03/09/2015;21:44:42.4528207820;01/31/2014;17:21:25.0000000000;03/05/2015;22:38:24.7138147520;2755;0;root;42;shadow;35536;/sbin/unix_chkpwd
05/03/2012;09:42:29.0000000000;05/03/2012;09:42:29.0000000000;03/05/2015;22:38:24.5778147470;755;0;root;0;root;14608;/sbin/iwpriv
02/09/2021;19:11:50.9924405140;03/05/2015;22:38:24.6498147500;03/05/2015;22:38:24.6498147500;777;0;root;0;root;12;/sbin/mount.ntfs-3g
