Access Date;Access Time;Modify Date;Modify Time;Create Date;Create Time;Permissions;UID;Username;GID;Groupname;Size;File
03/11/2015;10:13:25.1739944340;02/18/2015;14:33:42.0000000000;03/05/2015;22:40:48.8898202060;755;0;root;0;root;4096;/usr/local/bin 
