Access Date;Access Time;Modify Date;Modify Time;Create Date;Create Time;Permissions;UID;Username;GID;Groupname;Size;File
01/06/2014;09:05:47.0000000000;01/06/2014;09:05:47.0000000000;03/05/2015;22:38:30.8738149850;755;0;root;0;root;17776;/usr/bin/ucs2any
05/07/2014;17:51:46.0000000000;05/07/2014;17:51:46.0000000000;03/05/2015;22:38:30.7018149790;755;0;root;0;root;14688;/usr/bin/tracepath6
02/09/2021;19:11:33.0448799950;03/05/2015;22:38:31.2298149990;03/05/2015;22:38:31.2298149990;777;0;root;0;root;37;/usr/bin/x-terminal-emulator
02/17/2014;17:43:45.0000000000;02/17/2014;17:43:45.0000000000;03/05/2015;22:38:31.3178150020;755;0;root;0;root;10424;/usr/bin/xsetmode
03/09/2015;21:39:23.0608016300;03/05/2015;22:38:28.7378149040;03/05/2015;22:38:28.7378149040;777;0;root;0;root;23;/usr/bin/pager
02/19/2014;01:12:16.0000000000;02/19/2014;01:12:16.0000000000;03/05/2015;22:38:29.8778149480;755;0;root;0;root;19672;/usr/bin/spd-say
11/04/2013;18:12:37.0000000000;11/04/2013;18:12:37.0000000000;03/05/2015;22:38:25.8458147950;755;0;root;0;root;40720;/usr/bin/filterdiff
03/05/2015;22:38:28.4338148930;03/05/2015;22:38:28.4338148930;03/05/2015;22:38:28.4338148930;777;0;root;0;root;6;/usr/bin/mshowfat
01/28/2021;21:57:02.6228638530;06/26/2014;09:30:22.0000000000;03/05/2015;22:38:27.8098148690;755;0;root;0;root;996136;/usr/bin/gpg
03/05/2015;22:38:28.1138148810;03/05/2015;22:38:28.1138148810;03/05/2015;22:38:28.1138148810;777;0;root;0;root;24;/usr/bin/hp-doctor
03/12/2014;21:41:57.0000000000;03/12/2014;21:41:57.0000000000;03/05/2015;22:38:28.2018148840;755;0;root;0;root;18904;/usr/bin/last
03/09/2015;21:39:23.0928016310;01/22/2014;12:12:36.0000000000;03/05/2015;22:38:28.8218149080;755;0;root;0;root;39552;/usr/bin/preconv
04/05/2014;07:11:39.0000000000;04/05/2014;07:11:39.0000000000;03/05/2015;22:38:25.9138147980;755;0;root;0;root;26968;/usr/bin/gcc-nm-4.8
02/02/2021;19:46:49.6521775260;03/05/2015;22:38:29.8618149470;03/05/2015;22:38:29.8618149470;777;0;root;0;root;3;/usr/bin/slogin
03/05/2015;22:38:25.0498147650;03/05/2015;22:38:25.0498147650;03/05/2015;22:38:25.0498147650;777;0;root;0;root;13;/usr/bin/avahi-publish-service
03/05/2015;22:38:29.0338149160;03/05/2015;22:38:29.0338149160;03/05/2015;22:38:29.0338149160;777;0;root;0;root;24;/usr/bin/rename
02/09/2021;19:11:07.7224519990;03/24/2014;05:53:33.0000000000;03/05/2015;22:38:28.3698148910;755;0;root;0;root;117768;/usr/bin/mawk
12/11/2013;05:32:02.0000000000;12/11/2013;05:32:02.0000000000;03/05/2015;22:38:28.7378149040;755;0;root;0;root;10552;/usr/bin/paperconf
12/15/2013;06:01:04.0000000000;12/15/2013;06:01:04.0000000000;03/05/2015;22:38:29.2458149240;755;0;root;0;root;57;/usr/bin/run-with-aspell
03/22/2014;19:55:39.0000000000;03/22/2014;19:55:39.0000000000;03/05/2015;22:38:28.8498149090;755;0;root;0;root;22097;/usr/bin/pygettext2.7
03/05/2015;22:38:28.9978149140;03/05/2015;22:38:28.9978149140;03/05/2015;22:38:28.9978149140;777;0;root;0;root;9;/usr/bin/qdbusxml2cpp
03/05/2015;22:38:25.6418147870;03/05/2015;22:38:25.6418147870;03/05/2015;22:38:25.6418147870;777;0;root;0;root;20;/usr/bin/desktop-file-edit
02/09/2015;06:36:26.0000000000;02/09/2015;06:36:26.0000000000;03/05/2015;22:38:28.5098148960;755;0;root;0;root;40704;/usr/bin/nm
10/01/2012;16:29:03.0000000000;10/01/2012;16:29:03.0000000000;03/05/2015;22:38:25.7018147900;755;0;root;0;root;47368;/usr/bin/dvd+rw-mediainfo
06/03/2014;16:34:01.0000000000;06/03/2014;16:34:01.0000000000;03/05/2015;22:38:25.8138147940;755;0;root;0;root;14392;/usr/bin/evince-thumbnailer
11/04/2013;18:12:36.0000000000;11/04/2013;18:12:36.0000000000;03/05/2015;22:38:25.8498147950;755;0;root;0;root;1870;/usr/bin/fixcvsdiff
02/18/2014;18:04:37.0000000000;02/18/2014;18:04:37.0000000000;03/05/2015;22:38:25.8578147960;755;0;root;0;root;19204;/usr/bin/foo2hp2600-wrapper
03/05/2015;22:38:28.3538148900;03/05/2015;22:38:28.3538148900;03/05/2015;22:38:28.3538148900;777;0;root;0;root;24;/usr/bin/lzmore
02/09/2021;19:11:09.5824519990;12/03/2012;18:37:50.0000000000;03/05/2015;22:38:28.3018148880;755;0;root;0;root;14592;/usr/bin/lockfile-create
02/12/2015;13:53:38.0000000000;02/12/2015;13:53:38.0000000000;03/05/2015;22:38:28.3738148910;755;0;root;0;root;14720;/usr/bin/mcookie
01/13/2014;02:54:43.0000000000;01/13/2014;02:54:43.0000000000;03/05/2015;22:38:28.1778148830;755;0;root;0;root;22480;/usr/bin/isohybrid
12/15/2013;06:01:04.0000000000;12/15/2013;06:01:04.0000000000;03/05/2015;22:38:28.8218149080;755;0;root;0;root;5656;/usr/bin/preunzip
09/22/2014;13:37:24.0000000000;09/22/2014;13:37:24.0000000000;03/05/2015;22:38:31.0938149940;755;0;root;0;root;65960;/usr/bin/unity-control-center
03/05/2015;22:44:19.2698281640;07/13/2013;03:15:26.0000000000;03/05/2015;22:38:28.7338149040;755;0;root;0;root;4261;/usr/bin/os-prober
01/07/2014;18:43:58.0000000000;01/07/2014;18:43:58.0000000000;03/05/2015;22:38:30.5858149740;755;0;root;0;root;325;/usr/bin/tap2rpm
02/09/2021;19:11:17.0934960060;04/28/2014;11:43:19.0000000000;03/05/2015;22:38:27.0578148410;755;0;root;0;root;4616;/usr/bin/gettext.sh
03/05/2015;22:38:29.8738149470;03/05/2015;22:38:29.8738149470;03/05/2015;22:38:29.8738149470;777;0;root;0;root;15;/usr/bin/software-center-gtk3
03/05/2015;22:38:31.2378149990;03/05/2015;22:38:31.2378149990;03/05/2015;22:38:31.2378149990;777;0;root;0;root;7;/usr/bin/x86_64-linux-gnu-gcc-4.8
05/28/2013;08:50:21.0000000000;05/28/2013;08:50:21.0000000000;03/05/2015;22:38:27.7298148660;755;0;root;0;root;99632;/usr/bin/gnome-font-viewer
02/21/2013;20:46:54.0000000000;02/21/2013;20:46:54.0000000000;03/05/2015;22:38:28.1098148810;755;0;root;0;root;2480;/usr/bin/helpztags
01/10/2014;09:36:29.0000000000;01/10/2014;09:36:29.0000000000;03/05/2015;22:38:24.9738147620;755;0;root;0;root;31488;/usr/bin/apgbfm
03/22/2014;19:55:39.0000000000;03/22/2014;19:55:39.0000000000;03/05/2015;22:38:28.8498149090;755;0;root;0;root;79;/usr/bin/pydoc2.7
01/16/2014;05:21:05.0000000000;01/16/2014;05:21:05.0000000000;03/05/2015;22:38:27.7578148670;755;0;root;0;root;79072;/usr/bin/gnome-screenshot
01/28/2021;21:57:15.7294430140;11/25/2014;15:38:11.0000000000;03/05/2015;22:38:25.6338147870;755;0;root;0;root;18976;/usr/bin/dbus-send
03/09/2015;21:27:56.7167604730;03/05/2015;22:38:31.1738149970;03/05/2015;22:38:31.1738149970;777;0;root;0;root;19;/usr/bin/w
03/22/2014;15:05:05.0000000000;03/22/2014;15:05:05.0000000000;03/05/2015;22:38:28.4818148950;755;0;root;0;root;5950;/usr/bin/ncursesw5-config
01/06/2014;09:01:54.0000000000;01/06/2014;09:01:54.0000000000;03/05/2015;22:38:31.2458149990;755;0;root;0;root;16512;/usr/bin/xconsole
03/05/2015;22:38:28.1138148810;03/05/2015;22:38:28.1138148810;03/05/2015;22:38:28.1138148810;777;0;root;0;root;26;/usr/bin/hp-timedate
01/21/2015;08:38:02.0000000000;01/21/2015;08:38:02.0000000000;03/05/2015;22:38:28.7618149050;755;0;root;0;root;120936;/usr/bin/pdftocairo
03/05/2015;22:38:28.7818149060;03/05/2015;22:38:28.7818149060;03/05/2015;22:38:28.7818149060;777;0;root;0;root;9;/usr/bin/pixeltool
12/04/2014;17:07:46.0000000000;12/04/2014;17:07:46.0000000000;03/05/2015;22:38:28.3058148880;755;0;root;0;root;62;/usr/bin/loimpress
06/25/2014;19:33:25.0000000000;06/25/2014;19:33:25.0000000000;03/05/2015;22:38:28.1498148820;755;0;root;0;root;15648;/usr/bin/intel_disable_clock_gating
03/31/2014;17:22:32.0000000000;03/31/2014;17:22:32.0000000000;03/05/2015;22:38:25.3498147760;755;0;root;0;root;170104;/usr/bin/brltty-ctb
01/13/2015;22:50:14.0000000000;01/13/2015;22:50:14.0000000000;03/05/2015;22:38:28.5338148970;755;0;root;0;root;31328;/usr/bin/nproc
06/04/2013;09:11:53.0000000000;06/04/2013;09:11:53.0000000000;03/05/2015;22:38:28.8258149080;755;0;root;0;root;18640;/usr/bin/printerbanner
03/22/2014;15:05:20.0000000000;03/22/2014;15:05:20.0000000000;03/05/2015;22:38:30.8618149850;755;0;root;0;root;18976;/usr/bin/tset
05/15/2014;15:03:40.0000000000;05/15/2014;15:03:40.0000000000;03/05/2015;22:38:27.9018148730;755;0;root;0;root;230160;/usr/bin/grub-mklayout
03/05/2015;22:38:28.3738148910;03/05/2015;22:38:28.3738148910;03/05/2015;22:38:28.3738148910;777;0;root;0;root;6;/usr/bin/mcat
10/20/2014;15:09:26.0000000000;10/20/2014;15:09:26.0000000000;03/05/2015;22:38:28.1018148800;755;0;root;0;root;15026;/usr/bin/hardening-check
03/27/2014;14:52:03.0000000000;03/27/2014;14:52:03.0000000000;03/05/2015;22:38:28.1018148800;755;0;root;0;root;60690;/usr/bin/h2xs
02/25/2014;18:26:34.0000000000;02/25/2014;18:26:34.0000000000;03/05/2015;22:38:28.4018148920;755;0;root;0;root;124072;/usr/bin/mmcli
04/29/2014;16:34:08.0000000000;04/29/2014;16:34:08.0000000000;03/05/2015;22:38:25.7818147930;755;0;root;0;root;53088;/usr/bin/empathy-debugger
04/09/2014;12:55:45.0000000000;04/09/2014;12:55:45.0000000000;03/05/2015;22:38:25.3658147770;755;0;root;0;root;355;/usr/bin/canonical-certification-server
04/11/2014;10:15:15.0000000000;04/11/2014;10:15:15.0000000000;03/05/2015;22:38:28.9978149140;755;0;root;0;root;4061272;/usr/bin/python3.4m
03/05/2015;22:38:31.2298149990;03/05/2015;22:38:31.2298149990;03/05/2015;22:38:31.2298149990;777;0;root;0;root;35;/usr/bin/x-session-manager
10/10/2013;07:49:21.0000000000;10/10/2013;07:49:21.0000000000;03/05/2015;22:38:28.4418148930;755;0;root;0;root;182336;/usr/bin/mtools
03/05/2015;22:38:29.0418149160;03/05/2015;22:38:29.0418149160;03/05/2015;22:38:29.0418149160;777;0;root;0;root;4;/usr/bin/reset
01/28/2015;16:19:27.0000000000;01/28/2015;16:19:27.0000000000;03/05/2015;22:38:28.1058148810;755;0;root;0;root;109976;/usr/bin/hcitool
01/06/2014;09:01:48.0000000000;01/06/2014;09:01:48.0000000000;03/05/2015;22:38:31.2378149990;755;0;root;0;root;2807;/usr/bin/x11perfcomp
02/12/2015;13:53:38.0000000000;02/12/2015;13:53:38.0000000000;03/05/2015;22:38:31.1938149970;755;0;root;0;root;15128;/usr/bin/whereis
03/11/2014;13:50:32.0000000000;03/11/2014;13:50:32.0000000000;03/05/2015;22:38:25.0578147650;755;0;root;0;root;257096;/usr/bin/baobab
11/25/2014;16:43:02.0000000000;11/25/2014;16:43:02.0000000000;03/05/2015;22:38:28.8058149070;755;0;root;0;root;1625;/usr/bin/pon
03/05/2015;22:44:10.4218278300;01/13/2015;22:50:14.0000000000;03/05/2015;22:38:29.6818149400;755;0;root;0;root;43680;/usr/bin/sha1sum
03/09/2015;21:39:23.1608016360;01/22/2014;12:12:36.0000000000;03/05/2015;22:38:30.8538149850;755;0;root;0;root;495544;/usr/bin/troff
02/18/2014;18:04:38.0000000000;02/18/2014;18:04:38.0000000000;03/05/2015;22:38:29.8658149470;755;0;root;0;root;18800;/usr/bin/slxdecode
10/01/2012;16:29:03.0000000000;10/01/2012;16:29:03.0000000000;03/05/2015;22:38:25.7018147900;755;0;root;0;root;39312;/usr/bin/dvd+rw-format
01/13/2014;20:35:13.0000000000;01/13/2014;20:35:13.0000000000;03/05/2015;22:38:25.0498147650;755;0;root;0;root;14672;/usr/bin/avahi-set-host-name
01/13/2014;20:35:12.0000000000;01/13/2014;20:35:12.0000000000;03/05/2015;22:38:25.0498147650;755;0;root;0;root;18912;/usr/bin/avahi-publish
02/02/2021;19:46:49.6521775260;03/05/2015;22:38:31.3498150030;03/05/2015;22:38:31.3498150030;777;0;root;0;root;6;/usr/bin/xzfgrep
01/06/2014;09:06:13.0000000000;01/06/2014;09:06:13.0000000000;03/05/2015;22:38:31.2898150010;755;0;root;0;root;9944;/usr/bin/xkbbell
03/05/2015;22:54:08.0000000000;02/25/2015;11:57:39.0000000000;03/05/2015;22:54:09.7135061100;755;0;root;0;root;23152;/usr/bin/sprof
02/18/2014;18:04:36.0000000000;02/18/2014;18:04:36.0000000000;03/05/2015;22:38:28.8258149080;755;0;root;0;root;5640;/usr/bin/printer-profile
03/05/2015;22:38:28.3538148900;03/05/2015;22:38:28.3538148900;03/05/2015;22:38:28.3538148900;777;0;root;0;root;25;/usr/bin/lzegrep
02/09/2021;19:11:16.9654319990;01/13/2015;22:50:14.0000000000;03/05/2015;22:38:28.1258148810;755;0;root;0;root;35520;/usr/bin/id
11/29/2012;10:32:48.0000000000;11/29/2012;10:32:48.0000000000;03/05/2015;22:38:28.7698149060;755;0;root;0;root;10488;/usr/bin/peekfd
02/09/2021;19:11:07.7504519990;01/13/2015;22:50:14.0000000000;03/05/2015;22:38:30.2978149630;755;0;root;0;root;72576;/usr/bin/stat
01/06/2014;09:01:54.0000000000;01/06/2014;09:01:54.0000000000;03/05/2015;22:38:31.2338149990;755;0;root;0;root;138104;/usr/bin/x11perf
06/25/2014;19:33:25.0000000000;06/25/2014;19:33:25.0000000000;03/05/2015;22:38:28.1498148820;755;0;root;0;root;10440;/usr/bin/intel_bios_dumper
12/17/2013;14:43:47.0000000000;12/17/2013;14:43:47.0000000000;03/05/2015;22:38:28.0778148800;755;0;root;0;root;3173;/usr/bin/gst-feedback-0.10
04/01/2014;09:44:14.0000000000;04/01/2014;09:44:14.0000000000;03/05/2015;22:38:30.6938149780;755;0;root;0;root;18392;/usr/bin/totem
02/19/2014;07:24:32.0000000000;02/19/2014;07:24:32.0000000000;03/05/2015;22:38:29.0018149140;755;0;root;0;root;31328;/usr/bin/qtchooser
12/18/2013;10:36:05.0000000000;12/18/2013;10:36:05.0000000000;03/05/2015;22:38:28.5658148980;755;0;root;0;root;43216;/usr/bin/ntfsdecrypt
02/17/2014;17:43:45.0000000000;02/17/2014;17:43:45.0000000000;03/05/2015;22:38:29.6698149400;755;0;root;0;root;14640;/usr/bin/sessreg
02/09/2021;19:11:07.7584519990;04/11/2014;10:15:15.0000000000;03/05/2015;22:38:28.9658149130;755;0;root;0;root;4061272;/usr/bin/python3.4
03/05/2015;22:54:27.0000000000;02/18/2015;10:46:11.0000000000;03/05/2015;22:54:36.4041550630;755;0;root;0;root;45382;/usr/bin/unattended-upgrade
12/04/2014;17:07:46.0000000000;12/04/2014;17:07:46.0000000000;03/05/2015;22:38:28.3018148880;755;0;root;0;root;59;/usr/bin/lodraw
02/09/2021;19:11:17.0934960060;04/11/2014;04:43:56.0000000000;03/05/2015;22:38:31.2538150000;755;0;root;0;root;18864;/usr/bin/xdg-user-dirs-update
02/18/2014;18:04:38.0000000000;02/18/2014;18:04:38.0000000000;03/05/2015;22:38:28.7338149040;755;0;root;0;root;14672;/usr/bin/opldecode
04/28/2014;11:43:39.0000000000;04/28/2014;11:43:39.0000000000;03/05/2015;22:38:28.4298148930;755;0;root;0;root;35448;/usr/bin/msggrep
06/05/2013;08:48:45.0000000000;06/05/2013;08:48:45.0000000000;03/05/2015;22:38:29.9498149500;755;0;root;0;root;9325;/usr/bin/ssh-copy-id
03/18/2014;08:55:49.0000000000;03/18/2014;08:55:49.0000000000;03/05/2015;22:38:28.3938148910;755;0;root;0;root;12145;/usr/bin/mimetype
03/05/2015;22:54:15.0000000000;02/23/2015;10:57:18.0000000000;03/05/2015;22:54:22.8229485780;755;0;root;0;root;19192;/usr/bin/dbwrap_tool
01/28/2015;16:19:27.0000000000;01/28/2015;16:19:27.0000000000;03/05/2015;22:38:28.2018148840;755;0;root;0;root;78352;/usr/bin/l2test
06/25/2014;19:33:25.0000000000;06/25/2014;19:33:25.0000000000;03/05/2015;22:38:28.1578148830;755;0;root;0;root;15640;/usr/bin/intel_reg_write
01/13/2015;22:50:14.0000000000;01/13/2015;22:50:14.0000000000;03/05/2015;22:38:31.1938149970;755;0;root;0;root;51968;/usr/bin/who
02/10/2015;15:08:18.0000000000;02/10/2015;15:08:18.0000000000;03/05/2015;22:38:30.6058149750;755;0;root;0;root;14720;/usr/bin/tload
02/10/2015;15:08:18.0000000000;02/10/2015;15:08:18.0000000000;03/05/2015;22:38:29.8618149470;755;0;root;0;root;23088;/usr/bin/skill
01/13/2015;22:50:14.0000000000;01/13/2015;22:50:14.0000000000;03/05/2015;22:38:30.3178149640;755;0;root;0;root;35496;/usr/bin/sum
02/09/2021;19:11:07.7584519990;02/04/2015;13:27:41.0000000000;03/05/2015;22:38:25.6698147880;755;0;root;0;root;6027;/usr/bin/do-release-upgrade
02/09/2021;19:11:17.1855419990;03/05/2015;22:56:07.3146803140;03/05/2015;22:56:07.3146803140;777;0;root;0;root;45;/usr/bin/VBoxClient
05/15/2014;15:03:40.0000000000;05/15/2014;15:03:40.0000000000;03/05/2015;22:38:27.8938148730;755;0;root;0;root;312880;/usr/bin/grub-mkimage
01/28/2015;16:19:27.0000000000;01/28/2015;16:19:27.0000000000;03/05/2015;22:38:28.1938148840;755;0;root;0;root;61648;/usr/bin/l2ping
06/17/2013;05:02:33.0000000000;06/17/2013;05:02:33.0000000000;03/05/2015;22:38:29.6658149400;755;0;root;0;root;1215;/usr/bin/select-editor
03/31/2014;17:21:42.0000000000;03/31/2014;17:21:42.0000000000;03/05/2015;22:38:28.7818149060;755;0;root;0;root;2588;/usr/bin/pilfile.py
02/12/2015;13:53:37.0000000000;02/12/2015;13:53:37.0000000000;03/05/2015;22:38:28.4418148930;755;0;root;0;root;18824;/usr/bin/namei
06/30/2013;21:01:00.0000000000;06/30/2013;21:01:00.0000000000;03/05/2015;22:38:28.2058148840;755;0;root;0;root;7812;/usr/bin/lcf
06/25/2014;19:33:25.0000000000;06/25/2014;19:33:25.0000000000;03/05/2015;22:38:28.1498148820;755;0;root;0;root;15672;/usr/bin/intel_dpio_write
06/25/2014;19:33:21.0000000000;06/25/2014;19:33:21.0000000000;03/05/2015;22:38:28.1498148820;755;0;root;0;root;793;/usr/bin/intel_gpu_abrt
08/16/2013;03:50:30.0000000000;08/16/2013;03:50:30.0000000000;03/05/2015;22:38:24.9818147620;755;0;root;0;root;10440;/usr/bin/appres
04/28/2014;11:43:39.0000000000;04/28/2014;11:43:39.0000000000;03/05/2015;22:38:29.0258149150;755;0;root;0;root;14560;/usr/bin/recode-sr-latin
03/05/2015;22:38:25.8818147960;03/05/2015;22:38:25.8818147960;03/05/2015;22:38:25.8818147960;777;0;root;0;root;22;/usr/bin/from
03/05/2015;22:38:31.2378149990;03/05/2015;22:38:31.2378149990;03/05/2015;22:38:31.2378149990;777;0;root;0;root;8;/usr/bin/x86_64-linux-gnu-gcov-4.8
01/13/2015;22:50:14.0000000000;01/13/2015;22:50:14.0000000000;03/05/2015;22:38:30.5938149750;755;0;root;0;root;31328;/usr/bin/tee
01/16/2014;23:20:13.0000000000;01/16/2014;23:20:13.0000000000;03/05/2015;22:38:24.9738147620;755;0;root;0;root;52664;/usr/bin/amixer
04/15/2014;15:31:57.0000000000;04/15/2014;15:31:57.0000000000;03/05/2015;22:38:28.0978148800;755;0;root;0;root;884;/usr/bin/gvfs-less
02/09/2021;19:11:16.9174079980;01/13/2015;22:50:14.0000000000;03/05/2015;22:38:30.8578149850;755;0;root;0;root;51912;/usr/bin/truncate
04/17/2014;13:12:50.0000000000;04/17/2014;13:12:50.0000000000;03/05/2015;22:38:29.2418149240;755;0;root;0;root;390704;/usr/bin/rsync
01/13/2015;22:50:14.0000000000;01/13/2015;22:50:14.0000000000;03/05/2015;22:38:25.4098147790;755;0;root;0;root;35424;/usr/bin/comm
03/05/2015;22:54:01.0000000000;02/25/2015;11:57:32.0000000000;03/05/2015;22:54:03.3366958820;755;0;root;0;root;14648;/usr/bin/zdump
01/13/2015;22:50:14.0000000000;01/13/2015;22:50:14.0000000000;03/05/2015;22:38:31.1338149950;755;0;root;0;root;31360;/usr/bin/users
01/22/2014;12:12:36.0000000000;01/22/2014;12:12:36.0000000000;03/05/2015;22:38:25.8018147930;755;0;root;0;root;140816;/usr/bin/eqn
07/11/2014;15:03:47.0000000000;07/11/2014;15:03:47.0000000000;03/05/2015;22:38:30.8418149840;755;0;root;0;root;808680;/usr/bin/transmission-gtk
02/18/2014;18:04:38.0000000000;02/18/2014;18:04:38.0000000000;03/05/2015;22:38:28.1058148810;755;0;root;0;root;18808;/usr/bin/hbpldecode
03/05/2015;22:38:28.1138148810;03/05/2015;22:38:28.1138148810;03/05/2015;22:38:28.1138148810;777;0;root;0;root;22;/usr/bin/hp-info
01/08/2014;06:09:29.0000000000;01/08/2014;06:09:29.0000000000;03/05/2015;22:38:28.1378148820;755;0;root;0;root;21872;/usr/bin/inputattach
12/04/2014;17:07:46.0000000000;12/04/2014;17:07:46.0000000000;03/05/2015;22:38:28.3098148880;755;0;root;0;root;58;/usr/bin/loweb
03/22/2014;16:57:44.0000000000;03/22/2014;16:57:44.0000000000;03/05/2015;22:38:25.6538147880;755;0;root;0;root;2534;/usr/bin/dh_bash-completion
12/04/2013;13:17:41.0000000000;12/04/2013;13:17:41.0000000000;03/05/2015;22:38:27.7098148660;755;0;root;0;root;529936;/usr/bin/gnome-contacts
03/05/2015;22:38:25.0258147640;03/05/2015;22:38:25.0258147640;03/05/2015;22:38:25.0258147640;777;0;root;0;root;5;/usr/bin/arecord
02/18/2013;08:55:53.0000000000;02/18/2013;08:55:53.0000000000;03/05/2015;22:38:29.5858149370;755;0;root;0;root;10520;/usr/bin/screendump
02/10/2015;15:08:18.0000000000;02/10/2015;15:08:18.0000000000;03/05/2015;22:38:29.8618149470;755;0;root;0;root;18856;/usr/bin/slabtop
06/04/2013;09:11:53.0000000000;06/04/2013;09:11:53.0000000000;03/05/2015;22:38:25.3618147770;755;0;root;0;root;10456;/usr/bin/bsd-from
01/13/2015;22:50:14.0000000000;01/13/2015;22:50:14.0000000000;03/05/2015;22:38:30.5818149740;755;0;root;0;root;31392;/usr/bin/tac
02/09/2021;19:11:10.9384519990;07/15/2014;11:12:01.0000000000;03/05/2015;22:38:28.5138148960;755;0;root;0;root;316208;/usr/bin/nm-applet
03/27/2014;14:52:03.0000000000;03/27/2014;14:52:03.0000000000;03/05/2015;22:38:28.8378149080;755;0;root;0;root;53329;/usr/bin/psed
02/09/2021;19:11:08.7784519990;01/06/2014;09:27:46.0000000000;03/05/2015;22:38:31.2378149990;755;0;root;0;root;43624;/usr/bin/xargs
03/05/2015;22:38:28.2858148870;03/05/2015;22:38:28.2858148870;03/05/2015;22:38:28.2858148870;777;0;root;0;root;7;/usr/bin/linux64
04/08/2014;17:12:47.0000000000;04/08/2014;17:12:47.0000000000;03/05/2015;22:38:31.1338149950;755;0;root;0;root;23064;/usr/bin/usbhid-dump
03/05/2015;23:03:41.0000000000;10/29/2012;05:54:45.0000000000;03/05/2015;23:03:42.1790081530;755;0;root;0;root;10104;/usr/bin/pure-pwconvert
04/09/2014;10:32:34.0000000000;04/09/2014;10:32:34.0000000000;03/05/2015;22:38:27.7578148670;755;0;root;0;root;15104;/usr/bin/gnome-screensaver-command
01/06/2014;09:01:54.0000000000;01/06/2014;09:01:54.0000000000;03/05/2015;22:38:31.3418150030;755;0;root;0;root;25888;/usr/bin/xwd
01/15/2014;00:12:53.0000000000;01/15/2014;00:12:53.0000000000;03/05/2015;22:38:25.8498147950;755;0;root;0;root;7397;/usr/bin/fix-qdf
03/05/2015;22:54:15.0000000000;02/23/2015;10:57:18.0000000000;03/05/2015;22:54:22.5390905680;755;0;root;0;root;83744;/usr/bin/cifsdd
03/05/2015;22:44:18.5138281360;05/15/2014;15:03:40.0000000000;03/05/2015;22:38:27.9218148740;755;0;root;0;root;225456;/usr/bin/grub-mkrelpath
03/05/2015;23:03:41.0000000000;10/29/2012;05:54:45.0000000000;03/05/2015;23:03:42.1790081530;755;0;root;0;root;38856;/usr/bin/pure-pw
03/05/2015;22:38:29.0018149140;03/05/2015;22:38:29.0018149140;03/05/2015;22:38:29.0018149140;777;0;root;0;root;9;/usr/bin/qml
03/29/2014;06:16:48.0000000000;03/29/2014;06:16:48.0000000000;03/05/2015;22:38:28.0778148800;755;0;root;0;root;1020;/usr/bin/gst-install
02/02/2021;19:46:49.6521775260;03/05/2015;22:38:31.3498150030;03/05/2015;22:38:31.3498150030;777;0;root;0;root;6;/usr/bin/xzcmp
07/18/2014;05:49:02.0000000000;07/18/2014;05:49:02.0000000000;03/05/2015;22:38:31.2458149990;755;0;root;0;root;38175;/usr/bin/xdg-desktop-menu
12/03/2012;18:37:50.0000000000;12/03/2012;18:37:50.0000000000;03/05/2015;22:38:28.3538148900;2755;0;root;8;mail;14592;/usr/bin/mail-touchlock
03/13/2014;11:35:28.0000000000;03/13/2014;11:35:28.0000000000;03/05/2015;22:38:30.8618149850;755;0;root;0;root;35592;/usr/bin/tst_inactivity_timer
02/19/2014;01:12:16.0000000000;02/19/2014;01:12:16.0000000000;03/05/2015;22:38:29.8858149480;755;0;root;0;root;130344;/usr/bin/speech-dispatcher
11/04/2013;18:12:36.0000000000;11/04/2013;18:12:36.0000000000;03/05/2015;22:38:31.1018149940;755;0;root;0;root;5940;/usr/bin/unwrapdiff
03/12/2015;13:37:38.6622473710;02/09/2015;06:36:26.0000000000;03/05/2015;22:38:28.6698149020;755;0;root;0;root;343376;/usr/bin/objdump
03/05/2015;22:38:31.2378149990;03/05/2015;22:38:31.2378149990;03/05/2015;22:38:31.2378149990;777;0;root;0;root;4;/usr/bin/x86_64-linux-gnu-size
03/09/2015;21:24:49.6967492580;01/13/2015;22:50:14.0000000000;03/05/2015;22:38:25.7858147930;755;0;root;0;root;27232;/usr/bin/env
03/05/2015;22:38:28.4018148920;03/05/2015;22:38:28.4018148920;03/05/2015;22:38:28.4018148920;777;0;root;0;root;9;/usr/bin/moc
02/09/2021;19:11:09.8984519990;02/25/2015;11:57:32.0000000000;03/05/2015;22:54:03.3366958820;755;0;root;0;root;38704;/usr/bin/locale
04/28/2014;11:43:39.0000000000;04/28/2014;11:43:39.0000000000;03/05/2015;22:38:28.4218148930;755;0;root;0;root;18680;/usr/bin/msgcomm
03/27/2014;14:52:03.0000000000;03/27/2014;14:52:03.0000000000;03/05/2015;22:38:28.7738149060;755;0;root;0;root;41774;/usr/bin/perlthanks
11/04/2013;18:12:36.0000000000;11/04/2013;18:12:36.0000000000;03/05/2015;22:38:25.6378147870;755;0;root;0;root;1351;/usr/bin/dehtmldiff
03/05/2015;22:54:15.0000000000;02/25/2015;15:32:06.0000000000;03/05/2015;22:54:18.3132044170;755;0;root;0;root;10328;/usr/bin/ppdi
11/18/2013;09:59:15.0000000000;11/18/2013;09:59:15.0000000000;03/05/2015;22:38:31.1738149970;755;0;root;0;root;31840;/usr/bin/vino-preferences
02/09/2021;19:11:12.5312159980;01/06/2014;09:06:13.0000000000;03/05/2015;22:38:31.2898150010;755;0;root;0;root;201784;/usr/bin/xkbcomp
