Access Date;Access Time;Modify Date;Modify Time;Create Date;Create Time;Permissions;UID;Username;GID;Groupname;Size;File
05/15/2014;15:02:12.0000000000;05/15/2014;15:02:12.0000000000;03/05/2015;22:39:33.5938173580;755;0;root;0;root;4110;/usr/sbin/grub-reboot
02/16/2014;21:42:52.0000000000;02/16/2014;21:42:52.0000000000;03/05/2015;22:39:33.5258173550;755;0;root;0;root;51312;/usr/sbin/groupdel
02/09/2021;19:11:09.1664519990;02/19/2014;21:03:07.0000000000;03/05/2015;22:39:33.4218173510;755;0;root;0;root;34840;/usr/sbin/anacron
11/25/2014;16:43:06.0000000000;11/25/2014;16:43:06.0000000000;03/05/2015;22:39:33.7858173650;755;0;root;0;root;14592;/usr/sbin/pppstats
02/12/2015;13:53:37.0000000000;02/12/2015;13:53:37.0000000000;03/05/2015;22:39:34.0018173730;755;0;root;0;root;23408;/usr/sbin/rtcwake
03/05/2015;22:44:17.9018281120;05/15/2014;15:02:12.0000000000;03/05/2015;22:39:33.5738173570;755;0;root;0;root;7966;/usr/sbin/grub-mkconfig
03/05/2015;22:42:55.5018249950;03/23/2014;11:44:25.0000000000;03/05/2015;22:39:33.4738173530;755;0;root;0;root;10432;/usr/sbin/cracklib-packer
01/08/2014;17:32:06.0000000000;01/08/2014;17:32:06.0000000000;03/05/2015;22:39:33.6538173600;755;0;root;0;root;14656;/usr/sbin/nfnl_osf
02/09/2021;19:11:09.7104519990;12/11/2014;14:12:02.0000000000;03/05/2015;22:39:33.6338173590;755;0;root;0;root;238216;/usr/sbin/lightdm
03/05/2015;22:54:15.0000000000;02/25/2015;15:31:56.0000000000;03/05/2015;22:54:18.2052584130;777;0;root;0;root;10;/usr/sbin/cupsreject
03/05/2015;22:39:33.9858173730;03/05/2015;22:39:33.9858173730;03/05/2015;22:39:33.9858173730;777;0;root;0;root;21;/usr/sbin/rmt
03/05/2015;22:43:46.7938269360;03/03/2014;03:09:17.0000000000;03/05/2015;22:39:33.6418173600;755;0;root;0;root;10051;/usr/sbin/mkinitramfs
03/05/2015;22:54:15.0000000000;02/25/2015;15:31:56.0000000000;03/05/2015;22:54:18.2052584130;777;0;root;0;root;10;/usr/sbin/cupsdisable
03/23/2014;11:44:14.0000000000;03/23/2014;11:44:14.0000000000;03/05/2015;22:39:33.4778173530;755;0;root;0;root;990;/usr/sbin/create-cracklib-dict
12/25/2013;10:20:35.0000000000;12/25/2013;10:20:35.0000000000;03/05/2015;22:39:34.6578173980;755;0;root;0;root;4075;/usr/sbin/update-fonts-dir
02/09/2021;19:11:09.1544519990;02/09/2013;02:02:23.0000000000;03/05/2015;22:39:33.4778173530;755;0;root;0;root;44376;/usr/sbin/cron
02/12/2015;13:53:37.0000000000;02/12/2015;13:53:37.0000000000;03/05/2015;22:39:33.9858173730;755;0;root;0;root;14736;/usr/sbin/readprofile
12/11/2013;01:04:57.0000000000;12/11/2013;01:04:57.0000000000;03/05/2015;22:39:34.6578173980;755;0;root;0;root;1691;/usr/sbin/update-info-dir
02/12/2015;13:53:37.0000000000;02/12/2015;13:53:37.0000000000;03/05/2015;22:39:33.5178173550;755;0;root;0;root;10472;/usr/sbin/fdformat
03/05/2015;22:54:01.0000000000;02/25/2015;11:57:32.0000000000;03/05/2015;22:54:03.3366958820;755;0;root;0;root;35384;/usr/sbin/iconvconfig
02/09/2021;19:11:09.6624519990;02/06/2015;10:24:35.0000000000;03/05/2015;22:39:33.6618173600;755;0;root;0;root;593;/usr/sbin/ntpdate-debian
09/16/2013;03:35:09.0000000000;09/16/2013;03:35:09.0000000000;03/05/2015;22:39:33.5098173550;755;0;root;0;root;100792;/usr/sbin/dmidecode
03/05/2015;22:54:01.0000000000;12/28/2005;07:02:51.0000000000;03/05/2015;22:54:03.3366958820;755;0;root;0;root;1773;/usr/sbin/validlocale
03/05/2015;22:43:45.7298268950;08/27/2013;10:57:32.0000000000;03/05/2015;22:39:33.6418173600;755;0;root;0;root;3761;/usr/sbin/make-ssl-cert
02/09/2021;19:11:09.4064519990;10/29/2012;06:45:31.0000000000;03/05/2015;23:03:42.0390081570;755;0;root;0;root;11946;/usr/sbin/pure-ftpd-wrapper
03/09/2015;21:28:48.5887635840;02/16/2014;21:42:52.0000000000;03/05/2015;22:39:33.5258173550;755;0;root;0;root;55544;/usr/sbin/groupadd
01/28/2021;21:57:15.7334453010;02/23/2014;09:30:07.0000000000;03/05/2015;22:39:34.6538173980;755;0;root;0;root;3522;/usr/sbin/update-apt-xapian-index
03/05/2015;22:39:35.1498174170;03/05/2015;22:39:35.1498174170;03/05/2015;22:39:35.1498174170;777;0;root;0;root;4;/usr/sbin/vigr
03/05/2015;22:39:33.4218173510;03/05/2015;22:39:33.4218173510;03/05/2015;22:39:33.4218173510;777;0;root;0;root;9;/usr/sbin/apparmor_status
01/08/2014;17:31:21.0000000000;01/08/2014;17:31:21.0000000000;03/05/2015;22:39:33.6098173580;755;0;root;0;root;7016;/usr/sbin/iptables-apply
05/09/2014;19:41:31.0000000000;05/09/2014;19:41:31.0000000000;03/05/2015;22:39:34.6098173960;755;0;root;0;root;64584;/usr/sbin/saned
02/18/2013;08:55:53.0000000000;02/18/2013;08:55:53.0000000000;03/05/2015;22:39:34.6098173960;755;0;root;0;root;10456;/usr/sbin/setvesablank
12/25/2013;10:20:35.0000000000;12/25/2013;10:20:35.0000000000;03/05/2015;22:39:34.6578173980;755;0;root;0;root;5851;/usr/sbin/update-fonts-alias
01/12/2014;18:11:33.0000000000;01/12/2014;18:11:33.0000000000;03/05/2015;22:39:34.0018173730;755;0;root;0;root;10600;/usr/sbin/safe_finger
03/05/2015;22:44:39.8778289440;01/31/2014;17:19:46.0000000000;03/05/2015;22:39:33.6618173600;755;0;root;0;root;19550;/usr/sbin/pam-auth-update
03/05/2015;22:42:23.6898237920;02/16/2014;21:42:52.0000000000;03/05/2015;22:39:35.1138174150;755;0;root;0;root;110264;/usr/sbin/usermod
05/24/2012;14:37:40.0000000000;05/24/2012;14:37:40.0000000000;03/05/2015;22:39:33.7858173650;755;0;root;0;root;7076;/usr/sbin/pptpsetup
03/05/2015;23:03:41.0000000000;10/29/2012;05:54:45.0000000000;03/05/2015;23:03:42.1790081530;755;0;root;0;root;18312;/usr/sbin/pure-quotacheck
03/05/2015;22:41:31.9698218360;02/14/2014;13:34:13.0000000000;03/05/2015;22:39:33.6338173590;755;0;root;0;root;6575;/usr/sbin/locale-gen
02/09/2021;19:11:09.2864519990;08/27/2014;10:30:14.0000000000;03/05/2015;22:39:33.6138173590;755;0;root;0;root;44136;/usr/sbin/irqbalance
09/16/2013;03:35:10.0000000000;09/16/2013;03:35:10.0000000000;03/05/2015;22:39:33.6618173600;755;0;root;0;root;10368;/usr/sbin/ownership
02/16/2014;21:42:52.0000000000;02/16/2014;21:42:52.0000000000;03/05/2015;22:39:33.4538173530;755;0;root;0;root;51448;/usr/sbin/chgpasswd
11/25/2014;16:43:06.0000000000;11/25/2014;16:43:06.0000000000;03/05/2015;22:39:33.7858173650;755;0;root;0;root;18816;/usr/sbin/pppoe-discovery
10/19/2009;20:31:10.0000000000;10/19/2009;20:31:10.0000000000;03/05/2015;22:39:34.6498173980;755;0;root;0;root;106;/usr/sbin/tzconfig
01/14/2014;12:28:19.0000000000;01/14/2014;12:28:19.0000000000;03/05/2015;22:39:34.6578173980;755;0;root;0;root;9345;/usr/sbin/update-default-ispell
03/17/2014;02:47:42.0000000000;03/17/2014;02:47:42.0000000000;03/05/2015;22:39:33.5218173550;755;0;root;0;root;2223;/usr/sbin/gnome-menus-blacklist
04/08/2014;21:08:51.0000000000;04/08/2014;21:08:51.0000000000;03/05/2015;22:39:35.0898174140;755;0;root;0;root;43864;/usr/sbin/usb_modeswitch_dispatcher
02/09/2021;19:11:10.2464519990;01/28/2015;17:16:28.0000000000;03/05/2015;22:39:34.6538173980;755;0;root;0;root;388024;/usr/sbin/unity-greeter
03/09/2015;21:03:10.7006713650;02/12/2015;13:53:38.0000000000;03/05/2015;22:39:35.1138174150;6755;100;libuuid;101;libuuid;18904;/usr/sbin/uuidd
03/05/2015;22:45:54.5578317690;05/15/2013;01:15:24.0000000000;03/05/2015;22:39:33.6018173580;755;0;root;0;root;12717;/usr/sbin/install-docs
03/05/2015;22:54:48.0783154810;02/20/2015;08:52:06.0000000000;03/05/2015;22:54:28.7719727910;755;0;root;0;root;4276;/usr/sbin/update-ca-certificates
12/11/2013;05:32:00.0000000000;12/11/2013;05:32:00.0000000000;03/05/2015;22:39:33.6618173600;755;0;root;0;root;4170;/usr/sbin/paperconfig
03/05/2015;22:44:17.8978281120;05/08/2014;08:08:14.0000000000;03/05/2015;22:39:34.6578173980;755;0;root;0;root;64;/usr/sbin/update-grub
05/22/2012;21:29:07.0000000000;05/22/2012;21:29:07.0000000000;03/05/2015;22:39:34.6458173980;755;0;root;0;root;11056;/usr/sbin/toshsat1800-irdasetup
02/16/2014;21:42:52.0000000000;02/16/2014;21:42:52.0000000000;03/05/2015;22:39:33.5258173550;755;0;root;0;root;66096;/usr/sbin/groupmod
